2024-10-14 18:46:39,483 - INFO - Using device: cuda
2024-10-14 18:55:40,399 - INFO - Trial 11, Epoch 7/10, Train Loss: 22.0160, Val Loss: 3.1725, Val Accuracy: 90.10%
2024-10-14 18:55:49,369 - INFO - Trial 11, Epoch 8/10, Train Loss: 26.8497, Val Loss: 3.9177, Val Accuracy: 85.15%
2024-10-14 18:55:58,434 - INFO - Trial 11, Epoch 9/10, Train Loss: 22.9166, Val Loss: 4.8085, Val Accuracy: 87.62%
2024-10-14 18:56:07,513 - INFO - Trial 11, Epoch 10/10, Train Loss: 23.2475, Val Loss: 3.4433, Val Accuracy: 90.10%
2024-10-14 18:56:16,605 - INFO - Trial 12, Epoch 1/10, Train Loss: 60.7229, Val Loss: 6.8082, Val Accuracy: 80.69%
2024-10-14 18:56:25,648 - INFO - Trial 12, Epoch 2/10, Train Loss: 43.5616, Val Loss: 5.8410, Val Accuracy: 81.19%
2024-10-14 18:56:34,707 - INFO - Trial 12, Epoch 3/10, Train Loss: 34.1346, Val Loss: 6.9631, Val Accuracy: 77.72%
2024-10-14 18:56:43,739 - INFO - Trial 12, Epoch 4/10, Train Loss: 28.4009, Val Loss: 17.0582, Val Accuracy: 61.88%
2024-10-14 18:56:52,799 - INFO - Trial 12, Epoch 5/10, Train Loss: 26.3549, Val Loss: 3.1306, Val Accuracy: 92.57%
2024-10-14 18:57:01,916 - INFO - Trial 12, Epoch 6/10, Train Loss: 25.6040, Val Loss: 12.5937, Val Accuracy: 71.78%
2024-10-14 18:57:10,997 - INFO - Trial 12, Epoch 7/10, Train Loss: 26.4629, Val Loss: 14.4102, Val Accuracy: 70.30%
2024-10-14 18:57:20,098 - INFO - Trial 12, Epoch 8/10, Train Loss: 24.4125, Val Loss: 16.3364, Val Accuracy: 70.30%
2024-10-14 18:57:29,181 - INFO - Trial 12, Epoch 9/10, Train Loss: 26.2313, Val Loss: 8.0905, Val Accuracy: 77.23%
2024-10-14 18:57:38,724 - INFO - Trial 12, Epoch 10/10, Train Loss: 23.3754, Val Loss: 6.3042, Val Accuracy: 81.68%
2024-10-14 18:57:48,032 - INFO - Trial 13, Epoch 1/10, Train Loss: 55.1954, Val Loss: 7.1364, Val Accuracy: 72.77%
2024-10-14 18:57:57,028 - INFO - Trial 13, Epoch 2/10, Train Loss: 39.6534, Val Loss: 4.3021, Val Accuracy: 86.14%
